url_id,url,positive_score,negative_score,polarity_score,subjectivity_score,avg_sentence_length,percentage_complex_words,fog_index,avg_words_per_sentence,complex_word_count,syllable_per_word,personal_pronouns,average_word_length
url419,https://www.cnn.com/2024/07/22/entertainment/ryan-reynolds-hugh-jackman-madonna/index.html,1,2,-0.33333322222225925,0.034090908703512404,88.0,0.9886363636363636,35.595454545454544,88.0,87,5.75,3,5.75
url420,https://www.cnn.com/2024/07/22/entertainment/twisters-steven-spielberg-glen-powell/index.html,10,2,0.6666666111111158,0.13793103289734446,87.0,1.0,35.2,87.0,87,6.126436781609195,2,6.126436781609195
url421,https://www.cnn.com/2024/07/25/entertainment/ryan-reynolds-hugh-jackman-hot-ones/index.html,14,3,0.6470587854671302,0.1517857129304847,112.0,0.9821428571428571,45.19285714285715,112.0,110,6.214285714285714,1,6.214285714285714
url422,https://www.cnn.com/2024/07/25/entertainment/ryan-reynolds-hugh-jackman-hot-ones/index.html,14,3,0.6470587854671302,0.1517857129304847,112.0,0.9821428571428571,45.19285714285715,112.0,110,6.214285714285714,1,6.214285714285714
url423,https://www.cnn.com/2024/07/24/entertainment/jennifer-lopez-bridgerton-birthday/index.html,4,0,0.9999997500000625,0.03571428539540817,112.0,1.0,45.2,112.0,112,6.339285714285714,0,6.339285714285714
url424,https://www.cnn.com/2024/07/24/entertainment/jennifer-lopez-bridgerton-birthday/index.html,4,0,0.9999997500000625,0.03571428539540817,112.0,1.0,45.2,112.0,112,6.339285714285714,0,6.339285714285714
url425,https://www.cnn.com/2024/07/23/entertainment/deadpool-and-wolverine-review-ryan-reynolds-hugh-jackman/index.html,25,21,0.08695651984877131,0.16083916027678616,286.0,0.9965034965034965,114.79860139860142,286.0,285,6.972027972027972,1,6.972027972027972
url426,https://www.cnn.com/2024/07/23/entertainment/deadpool-and-wolverine-review-ryan-reynolds-hugh-jackman/index.html,25,21,0.08695651984877131,0.16083916027678616,286.0,0.9965034965034965,114.79860139860142,286.0,285,6.972027972027972,1,6.972027972027972
url427,https://www.cnn.com/2024/07/11/entertainment/fly-me-to-the-moon-review-scarlett-johansson-channing-tatum/index.html,16,11,0.18518517832647488,0.1054687495880127,256.0,0.99609375,102.7984375,256.0,255,6.265625,2,6.265625
url428,https://www.cnn.com/2024/07/11/entertainment/fly-me-to-the-moon-review-scarlett-johansson-channing-tatum/index.html,16,11,0.18518517832647488,0.1054687495880127,256.0,0.99609375,102.7984375,256.0,255,6.265625,2,6.265625
url429,https://www.cnn.com/2024/07/17/entertainment/twisters-review-glen-powell/index.html,19,16,0.0857142832653062,0.13888888833774252,252.0,0.9920634920634921,101.1968253968254,252.0,250,6.674603174603175,1,6.674603174603175
url430,https://www.cnn.com/2024/07/17/entertainment/twisters-review-glen-powell/index.html,19,16,0.0857142832653062,0.13888888833774252,252.0,0.9920634920634921,101.1968253968254,252.0,250,6.674603174603175,1,6.674603174603175
url431,https://www.cnn.com/2024/07/21/entertainment/house-of-the-dragon-season-2-episode-6-recap/index.html,16,25,-0.21951218976799539,0.11953352734829875,343.0,0.9912536443148688,137.59650145772596,343.0,340,6.142857142857143,4,6.142857142857143
url432,https://www.cnn.com/2024/07/21/entertainment/house-of-the-dragon-season-2-episode-6-recap/index.html,16,25,-0.21951218976799539,0.11953352734829875,343.0,0.9912536443148688,137.59650145772596,343.0,340,6.142857142857143,4,6.142857142857143
url433,https://www.cnn.com/2024/07/23/entertainment/maya-rudolph-snl-kamala-harris/index.html,6,2,0.4999999375000079,0.06015037548759116,133.0,0.9924812030075187,53.59699248120301,133.0,132,6.135338345864661,1,6.135338345864661
url434,https://www.cnn.com/2024/07/23/entertainment/maya-rudolph-snl-kamala-harris/index.html,6,2,0.4999999375000079,0.06015037548759116,133.0,0.9924812030075187,53.59699248120301,133.0,132,6.135338345864661,1,6.135338345864661
url435,https://www.cnn.com/2024/07/23/entertainment/bridgerton-season-4-everything-we-know/index.html,6,2,0.4999999375000079,0.07692307618343196,104.0,1.0,42.0,104.0,104,6.596153846153846,1,6.596153846153846
url436,https://www.cnn.com/2024/07/18/entertainment/twister-generation-of-storm-chasers/index.html,20,20,0.0,0.08281573481818688,483.0,0.9875776397515528,193.59503105590065,483.0,477,6.583850931677019,17,6.583850931677019
url437,https://www.cnn.com/2024/07/17/entertainment/shogun-emmys-history/index.html,10,2,0.6666666111111158,0.09448818823237647,127.0,0.9763779527559056,51.190551181102364,127.0,124,6.338582677165355,1,6.338582677165355
url438,https://www.cnn.com/2024/07/16/entertainment/stranger-things-season-5-bts/index.html,1,3,-0.49999987500003124,0.04938271543971957,81.0,1.0,32.800000000000004,81.0,81,5.851851851851852,6,5.851851851851852
url439,https://www.cnn.com/2024/07/21/entertainment/barbie-one-year-anniversary-cec/index.html,35,41,-0.07894736738227148,0.11567732098070423,657.0,0.9863013698630136,263.1945205479452,657.0,648,6.292237442922374,75,6.292237442922374
url440,https://www.cnn.com/2024/07/21/entertainment/barbie-one-year-anniversary-cec/index.html,35,41,-0.07894736738227148,0.11567732098070423,657.0,0.9863013698630136,263.1945205479452,657.0,648,6.292237442922374,75,6.292237442922374
url441,https://www.cnn.com/2024/07/12/entertainment/red-hulk-captain-trailer/index.html,8,4,0.3333333055555579,0.10256410168748631,117.0,1.0,47.2,117.0,117,6.256410256410256,1,6.256410256410256
url442,https://www.cnn.com/2024/07/16/entertainment/twisters-film-interviews-climate-change/index.html,50,44,0.06382978655500227,0.06420765022936635,1464.0,0.9405737704918032,585.9762295081968,1464.0,1377,5.898907103825136,34,5.898907103825136
url443,https://www.cnn.com/2024/07/03/entertainment/beverly-hills-cop-axel-f-review-eddie-murphy/index.html,5,7,-0.16666665277777895,0.04687499981689453,256.0,0.9921875,102.796875,256.0,254,6.00390625,0,6.00390625
url444,https://www.cnn.com/2024/07/06/entertainment/hugh-jackman-ryan-reynolds-deadpool-wolverine/index.html,8,2,0.599999940000006,0.06896551676575506,145.0,0.9862068965517241,58.39448275862069,145.0,143,6.468965517241379,1,6.468965517241379
url445,https://www.cnn.com/2024/07/24/style/art-of-climbing-simon-carter-intl-hnk/index.html,23,14,0.24324323666910172,0.09068627428753365,408.0,0.9950980392156863,163.5980392156863,408.0,406,6.700980392156863,9,6.700980392156863
url446,https://www.cnn.com/2024/07/24/style/art-of-climbing-simon-carter-intl-hnk/index.html,23,14,0.24324323666910172,0.09068627428753365,408.0,0.9950980392156863,163.5980392156863,408.0,406,6.700980392156863,9,6.700980392156863
url447,https://www.cnn.com/2024/07/25/style/taylor-swift-the-man-music-video/index.html,106,27,0.5939849579399628,0.1464757707637932,908.0,0.998898678414097,363.59955947136564,908.0,907,5.990088105726873,7,5.990088105726873
url448,https://www.cnn.com/2024/07/25/style/taylor-swift-the-man-music-video/index.html,106,27,0.5939849579399628,0.1464757707637932,908.0,0.998898678414097,363.59955947136564,908.0,907,5.990088105726873,7,5.990088105726873
url449,https://www.cnn.com/2024/07/25/style/diana-letters-housekeeper-intl-scli/index.html,10,1,0.8181817438016598,0.04150943380562478,265.0,1.0,106.4,265.0,265,6.490566037735849,3,6.490566037735849
url450,https://www.cnn.com/2024/07/25/style/diana-letters-housekeeper-intl-scli/index.html,10,1,0.8181817438016598,0.04150943380562478,265.0,1.0,106.4,265.0,265,6.490566037735849,3,6.490566037735849
url451,https://www.cnn.com/2024/07/25/style/puerto-rico-hair-discrimination/index.html,11,14,-0.11999999520000018,0.09328358174147917,268.0,0.996268656716418,107.59850746268658,268.0,267,6.638059701492537,2,6.638059701492537
url452,https://www.cnn.com/2024/07/25/style/puerto-rico-hair-discrimination/index.html,11,14,-0.11999999520000018,0.09328358174147917,268.0,0.996268656716418,107.59850746268658,268.0,267,6.638059701492537,2,6.638059701492537
url453,https://www.cnn.com/2024/07/23/style/brat-summer-green-explained/index.html,33,38,-0.07042253421940092,0.09056122437428415,784.0,0.9910714285714286,313.9964285714286,784.0,777,6.090561224489796,16,6.090561224489796
url454,https://www.cnn.com/2024/07/23/style/brat-summer-green-explained/index.html,33,38,-0.07042253421940092,0.09056122437428415,784.0,0.9910714285714286,313.9964285714286,784.0,777,6.090561224489796,16,6.090561224489796
url455,https://www.cnn.com/2024/07/23/style/paris-2024-olympic-art/index.html,28,13,0.3658536496133256,0.06366459617443386,644.0,0.9922360248447205,257.9968944099379,644.0,639,6.813664596273292,6,6.813664596273292
url456,https://www.cnn.com/2024/07/23/style/paris-2024-olympic-art/index.html,28,13,0.3658536496133256,0.06366459617443386,644.0,0.9922360248447205,257.9968944099379,644.0,639,6.813664596273292,6,6.813664596273292
url457,https://www.cnn.com/2024/07/24/style/gigi-hadid-midriff-top-lotw/index.html,29,14,0.3488372011898325,0.12609970637507417,341.0,0.9941348973607038,136.7976539589443,341.0,339,6.205278592375366,0,6.205278592375366
url458,https://www.cnn.com/2024/07/24/style/gigi-hadid-midriff-top-lotw/index.html,29,14,0.3488372011898325,0.12609970637507417,341.0,0.9941348973607038,136.7976539589443,341.0,339,6.205278592375366,0,6.205278592375366
url461,https://www.cnn.com/2024/07/24/style/underwater-roman-mosaic-scli-intl/index.html,8,6,0.14285713265306196,0.05957446783159801,235.0,0.9957446808510638,94.39829787234044,235.0,234,6.438297872340425,0,6.438297872340425
url462,https://www.cnn.com/2024/07/24/style/underwater-roman-mosaic-scli-intl/index.html,8,6,0.14285713265306196,0.05957446783159801,235.0,0.9957446808510638,94.39829787234044,235.0,234,6.438297872340425,0,6.438297872340425
url463,https://www.cnn.com/2024/07/23/style/hugo-awards-fraudulent-votes-intl-scli/index.html,20,15,0.14285713877551032,0.1440329212179715,243.0,0.9958847736625515,97.59835390946502,243.0,242,6.481481481481482,2,6.481481481481482
url464,https://www.cnn.com/2024/06/03/style/franz-kafka-letter-writers-block-auction-intl-scli/index.html,15,22,-0.18918918407596802,0.14285714230557087,259.0,0.9961389961389961,103.9984555984556,259.0,258,6.644787644787645,5,6.644787644787645
url465,https://www.cnn.com/2024/06/03/style/franz-kafka-letter-writers-block-auction-intl-scli/index.html,15,22,-0.18918918407596802,0.14285714230557087,259.0,0.9961389961389961,103.9984555984556,259.0,258,6.644787644787645,5,6.644787644787645
url466,https://www.cnn.com/2024/06/02/style/tschabalala-self-artist-painting-black-bodies/index.html,49,3,0.8846153676035506,0.09594095923258125,542.0,0.9944649446494465,217.19778597785978,542.0,539,7.046125461254612,23,7.046125461254612
url467,https://www.cnn.com/2024/05/31/style/princess-diana-exhibition-london-intl-scli-gbr/index.html,22,16,0.15789473268698073,0.10270270242512783,370.0,0.9945945945945946,148.39783783783784,370.0,368,6.167567567567567,14,6.167567567567567
url468,https://www.cnn.com/2024/05/27/style/on-becoming-a-guinea-fowl-cannes-rungano-nyoni-interview-spc/index.html,23,51,-0.3783783732651571,0.13935969841928494,531.0,0.9905838041431262,212.79623352165729,531.0,526,6.271186440677966,24,6.271186440677966
url469,https://www.cnn.com/2024/05/27/style/on-becoming-a-guinea-fowl-cannes-rungano-nyoni-interview-spc/index.html,23,51,-0.3783783732651571,0.13935969841928494,531.0,0.9905838041431262,212.79623352165729,531.0,526,6.271186440677966,24,6.271186440677966
url470,https://www.cnn.com/2024/05/24/style/francis-bacon-painting-recovered-intl-scli/index.html,9,7,0.12499999218750048,0.127999998976,125.0,1.0,50.400000000000006,125.0,125,6.864,0,6.864
url471,https://www.cnn.com/2024/05/23/style/catherine-princess-wales-tatler-scli-intl/index.html,17,16,0.030303029384756687,0.11913357357713511,277.0,0.9963898916967509,111.19855595667872,277.0,276,6.552346570397112,6,6.552346570397112
url472,https://www.cnn.com/2024/07/22/style/bond-tower-tirana-albania/index.html,14,9,0.21739129489603065,0.07467532443287232,308.0,1.0,123.60000000000001,308.0,308,6.6980519480519485,3,6.6980519480519485
url473,https://www.cnn.com/2024/07/22/style/bond-tower-tirana-albania/index.html,14,9,0.21739129489603065,0.07467532443287232,308.0,1.0,123.60000000000001,308.0,308,6.6980519480519485,3,6.6980519480519485
url474,https://www.cnn.com/2024/07/19/style/skywalkers-rooftopping-documentary-culture-queue/index.html,32,42,-0.1351351333089847,0.12271973445651785,603.0,0.9950248756218906,241.59800995024875,603.0,600,6.7645107794361525,6,6.7645107794361525
url475,https://www.cnn.com/2024/07/19/style/skywalkers-rooftopping-documentary-culture-queue/index.html,32,42,-0.1351351333089847,0.12271973445651785,603.0,0.9950248756218906,241.59800995024875,603.0,600,6.7645107794361525,6,6.7645107794361525
url476,https://www.cnn.com/2024/07/18/style/rome-ancient-papal-palace/index.html,10,2,0.6666666111111158,0.0674157299583386,178.0,0.9775280898876404,71.59101123595507,178.0,174,7.185393258426966,0,7.185393258426966
url477,https://www.cnn.com/2024/07/18/style/rome-ancient-papal-palace/index.html,10,2,0.6666666111111158,0.0674157299583386,178.0,0.9775280898876404,71.59101123595507,178.0,174,7.185393258426966,0,7.185393258426966
url478,https://www.cnn.com/2024/07/17/style/rajesh-vora-punjab-architecture-snap/index.html,21,13,0.23529411072664383,0.0837438421582664,406.0,0.9926108374384236,162.79704433497537,406.0,403,6.6600985221674875,2,6.6600985221674875
url479,https://www.cnn.com/2024/07/17/style/rajesh-vora-punjab-architecture-snap/index.html,21,13,0.23529411072664383,0.0837438421582664,406.0,0.9926108374384236,162.79704433497537,406.0,403,6.6600985221674875,2,6.6600985221674875
url480,https://www.cnn.com/2024/07/10/style/waf-awards-2024-best-new-architecture/index.html,12,2,0.7142856632653098,0.04402515709426051,318.0,0.9905660377358491,127.59622641509435,318.0,315,6.946540880503145,1,6.946540880503145
url481,https://www.cnn.com/2024/07/10/style/waf-awards-2024-best-new-architecture/index.html,12,2,0.7142856632653098,0.04402515709426051,318.0,0.9905660377358491,127.59622641509435,318.0,315,6.946540880503145,1,6.946540880503145
url482,https://www.cnn.com/2024/06/25/style/paris-2024-olympic-village/index.html,24,23,0.021276595291987336,0.06518723985410924,721.0,0.9986130374479889,288.7994452149792,721.0,720,6.674063800277392,5,6.674063800277392
url483,https://www.cnn.com/2024/06/25/style/paris-2024-olympic-village/index.html,24,23,0.021276595291987336,0.06518723985410924,721.0,0.9986130374479889,288.7994452149792,721.0,720,6.674063800277392,5,6.674063800277392
url484,https://www.cnn.com/2024/06/12/style/fumihiko-maki-architect-dies/index.html,31,12,0.44186045484045455,0.10386473404863591,414.0,0.9975845410628019,165.99903381642514,414.0,413,6.603864734299517,2,6.603864734299517
url485,https://www.cnn.com/2024/06/12/style/fumihiko-maki-architect-dies/index.html,31,12,0.44186045484045455,0.10386473404863591,414.0,0.9975845410628019,165.99903381642514,414.0,413,6.603864734299517,2,6.603864734299517
url486,https://www.cnn.com/2024/05/25/style/zhongnanhai-architecture-history-intl-hnk/index.html,63,63,0.0,0.09424083762584828,1337.0,0.9917726252804787,535.1967090501122,1337.0,1326,6.670157068062827,1,6.670157068062827
url487,https://www.cnn.com/2024/05/25/style/zhongnanhai-architecture-history-intl-hnk/index.html,63,63,0.0,0.09424083762584828,1337.0,0.9917726252804787,535.1967090501122,1337.0,1326,6.670157068062827,1,6.670157068062827
url488,https://www.cnn.com/2024/07/26/style/ukrainian-fashion-week-returns-war/index.html,15,22,-0.18918918407596802,0.09866666640355555,375.0,0.9946666666666667,150.39786666666666,375.0,373,6.629333333333333,29,6.629333333333333
url489,https://www.cnn.com/2024/07/26/style/ukrainian-fashion-week-returns-war/index.html,15,22,-0.18918918407596802,0.09866666640355555,375.0,0.9946666666666667,150.39786666666666,375.0,373,6.629333333333333,29,6.629333333333333
url490,https://www.cnn.com/2024/07/20/style/leather-clothes-summer-trend-lotw/index.html,12,6,0.3333333148148158,0.05825242699594684,309.0,0.9805825242718447,123.99223300970874,309.0,303,6.055016181229774,2,6.055016181229774
url491,https://www.cnn.com/2024/07/20/style/leather-clothes-summer-trend-lotw/index.html,12,6,0.3333333148148158,0.05825242699594684,309.0,0.9805825242718447,123.99223300970874,309.0,303,6.055016181229774,2,6.055016181229774
url492,https://www.cnn.com/2024/07/16/style/mongolia-olympic-uniform-2024/index.html,12,1,0.8461537810650938,0.040880503016099044,318.0,1.0,127.60000000000001,318.0,318,6.654088050314465,0,6.654088050314465
url493,https://www.cnn.com/2024/07/16/style/mongolia-olympic-uniform-2024/index.html,12,1,0.8461537810650938,0.040880503016099044,318.0,1.0,127.60000000000001,318.0,318,6.654088050314465,0,6.654088050314465
url494,https://www.cnn.com/2024/07/12/style/dress-codes-tennis-whites-wimbledon/index.html,28,20,0.16666666319444454,0.06217616572256973,772.0,0.9961139896373057,309.19844559585493,772.0,769,6.652849740932642,10,6.652849740932642
url495,https://www.cnn.com/2024/07/12/style/dress-codes-tennis-whites-wimbledon/index.html,28,20,0.16666666319444454,0.06217616572256973,772.0,0.9961139896373057,309.19844559585493,772.0,769,6.652849740932642,10,6.652849740932642
url496,https://www.cnn.com/2024/07/11/style/giorgio-armani-90-years-in-photos/index.html,23,5,0.64285711989796,0.08722741405848157,321.0,0.9968847352024922,128.79875389408102,321.0,320,6.43613707165109,1,6.43613707165109
url497,https://www.cnn.com/2024/07/11/style/giorgio-armani-90-years-in-photos/index.html,23,5,0.64285711989796,0.08722741405848157,321.0,0.9968847352024922,128.79875389408102,321.0,320,6.43613707165109,1,6.43613707165109
url498,https://www.cnn.com/2024/07/04/style/hong-kong-disneyland-dress-up-disneybound-intl-hnk/index.html,45,12,0.5789473582640815,0.06705882345051903,850.0,0.991764705882353,340.396705882353,850.0,843,6.034117647058824,20,6.034117647058824
url499,https://www.cnn.com/2024/07/04/style/hong-kong-disneyland-dress-up-disneybound-intl-hnk/index.html,45,12,0.5789473582640815,0.06705882345051903,850.0,0.991764705882353,340.396705882353,850.0,843,6.034117647058824,20,6.034117647058824
url500,https://www.cnn.com/2024/07/04/style/victoria-david-beckham-wedding-anniversary-purple-outfits/index.html,12,3,0.5999999600000027,0.08474576223307478,177.0,0.9887005649717514,71.1954802259887,177.0,175,6.242937853107344,6,6.242937853107344
url501,https://www.cnn.com/2024/07/04/style/victoria-david-beckham-wedding-anniversary-purple-outfits/index.html,12,3,0.5999999600000027,0.08474576223307478,177.0,0.9887005649717514,71.1954802259887,177.0,175,6.242937853107344,6,6.242937853107344
url502,https://www.cnn.com/2024/06/18/style/team-usa-olympic-uniforms-ralph-lauren/index.html,23,1,0.9166666284722238,0.07100591694968664,338.0,1.0,135.6,338.0,338,6.411242603550296,11,6.411242603550296
url503,https://www.cnn.com/2024/06/18/style/team-usa-olympic-uniforms-ralph-lauren/index.html,23,1,0.9166666284722238,0.07100591694968664,338.0,1.0,135.6,338.0,338,6.411242603550296,11,6.411242603550296
url504,https://www.cnn.com/2024/07/17/style/cloudboom-strike-spray-on-running-shoes/index.html,22,6,0.5714285510204089,0.09722222188464506,288.0,0.9861111111111112,115.59444444444443,288.0,284,6.322916666666667,5,6.322916666666667
url505,https://www.cnn.com/2024/07/17/style/cloudboom-strike-spray-on-running-shoes/index.html,22,6,0.5714285510204089,0.09722222188464506,288.0,0.9861111111111112,115.59444444444443,288.0,284,6.322916666666667,5,6.322916666666667
url506,https://www.cnn.com/2024/07/08/style/olympic-mascot-design-history/index.html,24,7,0.5483870790842877,0.0529010238005102,586.0,0.9880546075085325,234.79522184300342,586.0,579,6.450511945392491,0,6.450511945392491
url507,https://www.cnn.com/2024/07/08/style/olympic-mascot-design-history/index.html,24,7,0.5483870790842877,0.0529010238005102,586.0,0.9880546075085325,234.79522184300342,586.0,579,6.450511945392491,0,6.450511945392491
url508,https://www.cnn.com/2024/07/01/style/how-britains-political-parties-got-their-colors/index.html,16,13,0.10344827229488716,0.06605922536205187,439.0,0.9772209567198178,175.99088838268793,439.0,429,6.879271070615034,2,6.879271070615034
url509,https://www.cnn.com/2024/07/01/style/how-britains-political-parties-got-their-colors/index.html,16,13,0.10344827229488716,0.06605922536205187,439.0,0.9772209567198178,175.99088838268793,439.0,429,6.879271070615034,2,6.879271070615034
url510,https://www.cnn.com/2024/05/02/style/india-elections-purple-voter-ink-intl-hnk/index.html,13,8,0.23809522675737013,0.04038461530695266,520.0,0.9884615384615385,208.39538461538464,520.0,514,6.344230769230769,4,6.344230769230769
url511,https://www.cnn.com/2024/05/02/style/india-elections-purple-voter-ink-intl-hnk/index.html,13,8,0.23809522675737013,0.04038461530695266,520.0,0.9884615384615385,208.39538461538464,520.0,514,6.344230769230769,4,6.344230769230769
url512,https://www.cnn.com/2024/04/29/style/dodecahedron-roman-object-mystery-scn-scli-intl/index.html,12,12,0.0,0.09756097521316677,246.0,1.0,98.80000000000001,246.0,246,7.08130081300813,3,7.08130081300813
url513,https://www.cnn.com/2024/04/29/style/dodecahedron-roman-object-mystery-scn-scli-intl/index.html,12,12,0.0,0.09756097521316677,246.0,1.0,98.80000000000001,246.0,246,7.08130081300813,3,7.08130081300813
url514,https://www.cnn.com/2024/07/11/style/miss-ai-pageant-winner-kenza-layli/index.html,23,7,0.5333333155555561,0.09259259230681299,324.0,0.9320987654320988,129.97283950617285,324.0,302,6.6080246913580245,6,6.6080246913580245
url515,https://www.cnn.com/2024/07/11/style/miss-ai-pageant-winner-kenza-layli/index.html,23,7,0.5333333155555561,0.09259259230681299,324.0,0.9320987654320988,129.97283950617285,324.0,302,6.6080246913580245,6,6.6080246913580245
url516,https://www.cnn.com/2024/06/27/style/miss-ai-beauty-pageant-scli/index.html,68,24,0.47826086436672977,0.11499999985625001,800.0,0.94375,320.37750000000005,800.0,755,6.50125,13,6.50125
url517,https://www.cnn.com/2024/06/27/style/miss-ai-beauty-pageant-scli/index.html,68,24,0.47826086436672977,0.11499999985625001,800.0,0.94375,320.37750000000005,800.0,755,6.50125,13,6.50125
url518,https://www.cnn.com/2024/06/26/style/marissa-teijo-71-beauty-pageant-contestant-reaj/index.html,25,15,0.24999999375000018,0.13245033068725057,302.0,0.9933774834437086,121.19735099337748,302.0,300,6.291390728476821,26,6.291390728476821
url519,https://www.cnn.com/2024/06/26/style/marissa-teijo-71-beauty-pageant-contestant-reaj/index.html,25,15,0.24999999375000018,0.13245033068725057,302.0,0.9933774834437086,121.19735099337748,302.0,300,6.291390728476821,26,6.291390728476821
url520,https://www.cnn.com/2024/06/14/style/hot-rodent-men-celebrities/index.html,24,10,0.41176469377162667,0.12142857099489796,280.0,0.9964285714285714,112.39857142857143,280.0,279,6.146428571428571,7,6.146428571428571
url521,https://www.cnn.com/2024/06/14/style/hot-rodent-men-celebrities/index.html,24,10,0.41176469377162667,0.12142857099489796,280.0,0.9964285714285714,112.39857142857143,280.0,279,6.146428571428571,7,6.146428571428571
url522,https://www.cnn.com/2024/06/13/style/digital-dermatology-rise/index.html,48,18,0.4545454476584023,0.10410094620804267,634.0,0.9842271293375394,253.99369085173504,634.0,624,7.014195583596215,43,7.014195583596215
url523,https://www.cnn.com/2024/06/13/style/digital-dermatology-rise/index.html,48,18,0.4545454476584023,0.10410094620804267,634.0,0.9842271293375394,253.99369085173504,634.0,624,7.014195583596215,43,7.014195583596215
url524,https://www.cnn.com/2024/05/22/style/china-rihanna-fenty-beauty-promotion-intl-hnk/index.html,29,7,0.611111094135803,0.10227272698217975,352.0,0.9914772727272727,141.1965909090909,352.0,349,6.588068181818182,1,6.588068181818182
url525,https://www.cnn.com/2024/05/22/style/china-rihanna-fenty-beauty-promotion-intl-hnk/index.html,29,7,0.611111094135803,0.10227272698217975,352.0,0.9914772727272727,141.1965909090909,352.0,349,6.588068181818182,1,6.588068181818182
url526,https://www.cnn.com/2024/05/15/style/new-miss-usa-crowned-hawaii-savannah-gankiewicz/index.html,18,44,-0.41935483194588985,0.14285714252797893,434.0,0.9930875576036866,173.9972350230415,434.0,431,6.6013824884792625,15,6.6013824884792625
url527,https://www.cnn.com/2024/05/15/style/new-miss-usa-crowned-hawaii-savannah-gankiewicz/index.html,18,44,-0.41935483194588985,0.14285714252797893,434.0,0.9930875576036866,173.9972350230415,434.0,431,6.6013824884792625,15,6.6013824884792625
url528,https://www.cnn.com/2024/07/15/style/ambani-wedding-mumbai-modi-kardashian/index.html,53,15,0.5588235211937718,0.09577464775243007,710.0,1.0,284.40000000000003,710.0,710,6.680281690140845,5,6.680281690140845
url529,https://www.cnn.com/2024/07/15/style/ambani-wedding-mumbai-modi-kardashian/index.html,53,15,0.5588235211937718,0.09577464775243007,710.0,1.0,284.40000000000003,710.0,710,6.680281690140845,5,6.680281690140845
url530,https://www.cnn.com/2024/07/12/style/anant-ambani-radhika-merchant-wedding-mumbai-intl-hnk/index.html,40,7,0.7021276446355821,0.05216426187329161,901.0,0.9988901220865705,360.79955604883463,901.0,900,6.402885682574917,1,6.402885682574917
url531,https://www.cnn.com/2024/07/12/style/anant-ambani-radhika-merchant-wedding-mumbai-intl-hnk/index.html,40,7,0.7021276446355821,0.05216426187329161,901.0,0.9988901220865705,360.79955604883463,901.0,900,6.402885682574917,1,6.402885682574917
url532,https://www.cnn.com/2024/07/11/style/anant-ambani-wedding-events-intl-hnk/index.html,18,7,0.4399999824000007,0.04911591345949722,509.0,0.9941060903732809,203.99764243614933,509.0,506,6.432220039292731,0,6.432220039292731
url533,https://www.cnn.com/2024/07/11/style/anant-ambani-wedding-events-intl-hnk/index.html,18,7,0.4399999824000007,0.04911591345949722,509.0,0.9941060903732809,203.99764243614933,509.0,506,6.432220039292731,0,6.432220039292731
url534,https://www.cnn.com/2024/07/08/style/napoleon-pistols-sell-at-auction-intl-scli/index.html,8,10,-0.11111110493827195,0.07531380721626023,239.0,0.9874476987447699,95.99497907949791,239.0,236,6.527196652719665,0,6.527196652719665
url535,https://www.cnn.com/2024/07/08/style/napoleon-pistols-sell-at-auction-intl-scli/index.html,8,10,-0.11111110493827195,0.07531380721626023,239.0,0.9874476987447699,95.99497907949791,239.0,236,6.527196652719665,0,6.527196652719665
url536,https://www.cnn.com/2024/07/03/style/anant-ambani-radhika-merchant-wedding-preview-intl-hnk/index.html,53,24,0.37662337173216404,0.08217716106491231,937.0,1.0,375.20000000000005,937.0,937,6.609391675560299,12,6.609391675560299
url537,https://www.cnn.com/2024/07/03/style/anant-ambani-radhika-merchant-wedding-preview-intl-hnk/index.html,53,24,0.37662337173216404,0.08217716106491231,937.0,1.0,375.20000000000005,937.0,937,6.609391675560299,12,6.609391675560299
url538,https://www.cnn.com/2024/06/28/style/princess-diana-auction-intl-scli/index.html,1,3,-0.49999987500003124,0.01769911496593312,226.0,0.995575221238938,90.79823008849559,226.0,225,6.247787610619469,1,6.247787610619469
url539,https://www.cnn.com/2024/06/28/style/princess-diana-auction-intl-scli/index.html,1,3,-0.49999987500003124,0.01769911496593312,226.0,0.995575221238938,90.79823008849559,226.0,225,6.247787610619469,1,6.247787610619469
url548,https://www.cnn.com/2024/05/03/style/steve-mccurry-shaolin-monks-photo-intl-hnk-snap/index.html,20,13,0.21212120569329682,0.07112068950189507,464.0,0.9892241379310345,185.99568965517244,464.0,459,6.728448275862069,3,6.728448275862069
url549,https://www.cnn.com/2024/05/03/style/steve-mccurry-shaolin-monks-photo-intl-hnk-snap/index.html,20,13,0.21212120569329682,0.07112068950189507,464.0,0.9892241379310345,185.99568965517244,464.0,459,6.728448275862069,3,6.728448275862069
url550,https://www.cnn.com/2024/07/23/travel/school-field-trip-date-with-destiny/index.html,35,25,0.16666666388888896,0.0881057267428697,681.0,0.9970631424375918,272.798825256975,681.0,679,6.179148311306902,116,6.179148311306902
url551,https://www.cnn.com/2024/07/23/travel/school-field-trip-date-with-destiny/index.html,35,25,0.16666666388888896,0.0881057267428697,681.0,0.9970631424375918,272.798825256975,681.0,679,6.179148311306902,116,6.179148311306902
url552,https://www.cnn.com/2024/07/25/travel/yellowstone-biscuit-basin-explosion/index.html,8,14,-0.27272726033057904,0.055555555415263747,396.0,1.0,158.8,396.0,396,6.752525252525253,2,6.752525252525253
